position,strand,count_1,count_2,ratio,mt_freq_t1,mt_freq_t2,pop_freq_t1,pop_freq_t2,gene,D,W,nW
34395,b/b,201,201,1,5.47778702854581e-05,5.47778702854581e-05,0.999945222129715,0.999945222129715,SP_0033,10,1,1
36381,b/b,68,68,1,1.85318168129908e-05,1.85318168129908e-05,0.999981468183187,0.999981468183187,SP_0035,10,1,1
40312,b/b,3147,3147,1,0.000857641581036501,0.000857641581036501,0.999142358418963,0.999142358418963,,10,1,1
40376,+/+,1,1,1,2.725267178381e-07,2.725267178381e-07,0.999999727473282,0.999999727473282,,10,1,1
40413,-/-,1,1,1,2.725267178381e-07,2.725267178381e-07,0.999999727473282,0.999999727473282,,10,1,1
40414,b/b,520,520,1,0.000141713893275812,0.000141713893275812,0.999858286106724,0.999858286106724,,10,1,1
41496,b/b,434,434,1,0.000118276595541735,0.000118276595541735,0.999881723404458,0.999881723404458,SP_0042,10,1,1
42966,+/+,2,2,1,5.450534356762e-07,5.450534356762e-07,0.999999454946564,0.999999454946564,,10,1,1
43874,+/+,3,3,1,8.175801535143e-07,8.175801535143e-07,0.999999182419847,0.999999182419847,SP_0043,10,1,1
44538,b/b,22,22,1,5.9955877924382e-06,5.9955877924382e-06,0.999994004412208,0.999994004412208,SP_0044,10,1,1
45024,b/b,33,33,1,8.9933816886573e-06,8.9933816886573e-06,0.999991006618311,0.999991006618311,SP_0044,10,1,1
45294,b/b,1589,1589,1,0.000433044954644741,0.000433044954644741,0.999566955045355,0.999566955045355,,10,1,1
45530,b/b,3,3,1,8.175801535143e-07,8.175801535143e-07,0.999999182419847,0.999999182419847,SP_0045,10,1,1
45532,b/b,531,531,1,0.000144711687172031,0.000144711687172031,0.999855288312828,0.999855288312828,SP_0045,10,1,1
46368,b/b,6,6,1,1.6351603070286e-06,1.6351603070286e-06,0.999998364839693,0.999998364839693,SP_0045,10,1,1
46652,b/b,448,448,1,0.000122091969591469,0.000122091969591469,0.999877908030409,0.999877908030409,SP_0045,10,1,1
47739,-/-,1,1,1,2.725267178381e-07,2.725267178381e-07,0.999999727473282,0.999999727473282,SP_0045,10,1,1
48095,b/b,760,760,1,0.000207120305556956,0.000207120305556956,0.999792879694443,0.999792879694443,SP_0045,10,1,1
48284,-/-,6,6,1,1.6351603070286e-06,1.6351603070286e-06,0.999998364839693,0.999998364839693,SP_0045,10,1,1
48501,b/b,977,977,1,0.000266258603327824,0.000266258603327824,0.999733741396672,0.999733741396672,SP_0045,10,1,1
48708,b/b,993,993,1,0.000270619030813233,0.000270619030813233,0.999729380969187,0.999729380969187,SP_0045,10,1,1
49048,b/b,203,203,1,5.53229237211343e-05,5.53229237211343e-05,0.999944677076279,0.999944677076279,,10,1,1
49202,+/+,1,1,1,2.725267178381e-07,2.725267178381e-07,0.999999727473282,0.999999727473282,,10,1,1
49739,b/b,3548,3548,1,0.000966924794889579,0.000966924794889579,0.99903307520511,0.99903307520511,SP_0046,10,1,1
49943,-/-,1854,1854,1,0.000505264534871838,0.000505264534871838,0.999494735465128,0.999494735465128,SP_0046,10,1,1
49986,b/b,313,313,1,8.53008626833253e-05,8.53008626833253e-05,0.999914699137317,0.999914699137317,SP_0046,10,1,1
50400,b/b,1407,1407,1,0.000383445091998207,0.000383445091998207,0.999616554908002,0.999616554908002,SP_0046,10,1,1
50836,-/-,1,1,1,2.725267178381e-07,2.725267178381e-07,0.999999727473282,0.999999727473282,,10,1,1
50837,b/b,1273,1273,1,0.000346926511807901,0.000346926511807901,0.999653073488192,0.999653073488192,,10,1,1
51049,b/b,2145,2145,1,0.000584569809762725,0.000584569809762725,0.999415430190237,0.999415430190237,SP_0047,10,1,1
51087,+/+,2,2,1,5.450534356762e-07,5.450534356762e-07,0.999999454946564,0.999999454946564,SP_0047,10,1,1
51106,b/b,347,347,1,9.45667710898207e-05,9.45667710898207e-05,0.99990543322891,0.99990543322891,SP_0047,10,1,1
51107,-/-,2,2,1,5.450534356762e-07,5.450534356762e-07,0.999999454946564,0.999999454946564,SP_0047,10,1,1
51206,b/b,1560,1560,1,0.000425141679827436,0.000425141679827436,0.999574858320173,0.999574858320173,SP_0047,10,1,1
51538,+/+,3,3,1,8.175801535143e-07,8.175801535143e-07,0.999999182419847,0.999999182419847,SP_0047,10,1,1
51569,b/b,1416,1416,1,0.00038589783245875,0.00038589783245875,0.999614102167541,0.999614102167541,SP_0047,10,1,1
52659,b/b,310,310,1,8.4483282529811e-05,8.4483282529811e-05,0.99991551671747,0.99991551671747,SP_0049,10,1,1
52874,b/b,39,39,1,1.06285419956859e-05,1.06285419956859e-05,0.999989371458004,0.999989371458004,SP_0049,10,1,1
52876,b/b,2212,2212,1,0.000602829099857877,0.000602829099857877,0.999397170900142,0.999397170900142,SP_0049,10,1,1
53562,b/b,481,481,1,0.000131085351280126,0.000131085351280126,0.99986891464872,0.99986891464872,SP_0050,10,1,1
54069,b/b,3297,3297,1,0.000898520588712216,0.000898520588712216,0.999101479411288,0.999101479411288,SP_0050,10,1,1
54643,-/-,1,1,1,2.725267178381e-07,2.725267178381e-07,0.999999727473282,0.999999727473282,,10,1,1
54827,b/b,1409,1409,1,0.000383990145433883,0.000383990145433883,0.999616009854566,0.999616009854566,SP_0051,10,1,1
54876,b/b,8,8,1,2.1802137427048e-06,2.1802137427048e-06,0.999997819786257,0.999997819786257,SP_0051,10,1,1
55927,b/b,1192,1192,1,0.000324851847663015,0.000324851847663015,0.999675148152337,0.999675148152337,,10,1,1
57371,b/b,2582,2582,1,0.000703663985457974,0.000703663985457974,0.999296336014542,0.999296336014542,SP_0054,10,1,1
57793,b/b,306,306,1,8.33931756584586e-05,8.33931756584586e-05,0.999916606824342,0.999916606824342,SP_0054,10,1,1
57876,-/-,142,142,1,3.86987939330102e-05,3.86987939330102e-05,0.999961301206067,0.999961301206067,,10,1,1
59558,b/b,120,120,1,3.2703206140572e-05,3.2703206140572e-05,0.999967296793859,0.999967296793859,,10,1,1
59566,+/+,7,7,1,1.9076870248667e-06,1.9076870248667e-06,0.999998092312975,0.999998092312975,,10,1,1
59877,b/b,941,941,1,0.000256447641485652,0.000256447641485652,0.999743552358514,0.999743552358514,SP_0057,10,1,1
59929,b/b,944,944,1,0.000257265221639166,0.000257265221639166,0.999742734778361,0.999742734778361,SP_0057,10,1,1
59975,b/b,1131,1131,1,0.000308227717874891,0.000308227717874891,0.999691772282125,0.999691772282125,SP_0057,10,1,1
60009,+/+,1,1,1,2.725267178381e-07,2.725267178381e-07,0.999999727473282,0.999999727473282,SP_0057,10,1,1
60111,b/b,620,620,1,0.000168966565059622,0.000168966565059622,0.99983103343494,0.99983103343494,SP_0057,10,1,1
60251,b/b,26,26,1,7.0856946637906e-06,7.0856946637906e-06,0.999992914305336,0.999992914305336,SP_0057,10,1,1
60612,b/b,631,631,1,0.000171964358955841,0.000171964358955841,0.999828035641044,0.999828035641044,SP_0057,10,1,1
60614,b/b,455,455,1,0.000123999656616336,0.000123999656616336,0.999876000343384,0.999876000343384,SP_0057,10,1,1
60629,b/b,3,3,1,8.175801535143e-07,8.175801535143e-07,0.999999182419847,0.999999182419847,SP_0057,10,1,1
60639,-/-,7,7,1,1.9076870248667e-06,1.9076870248667e-06,0.999998092312975,0.999998092312975,SP_0057,10,1,1
60854,b/b,467,467,1,0.000127269977230393,0.000127269977230393,0.99987273002277,0.99987273002277,SP_0057,10,1,1
60901,b/b,920,920,1,0.000250724580411052,0.000250724580411052,0.999749275419589,0.999749275419589,SP_0057,10,1,1
60924,b/b,11,11,1,2.9977938962191e-06,2.9977938962191e-06,0.999997002206104,0.999997002206104,SP_0057,10,1,1
60942,b/b,8,8,1,2.1802137427048e-06,2.1802137427048e-06,0.999997819786257,0.999997819786257,SP_0057,10,1,1
61199,b/b,2725,2725,1,0.000742635306108823,0.000742635306108823,0.999257364693891,0.999257364693891,SP_0057,10,1,1
61326,b/b,2598,2598,1,0.000708024412943384,0.000708024412943384,0.999291975587057,0.999291975587057,SP_0057,10,1,1
61377,b/b,169,169,1,4.60570153146389e-05,4.60570153146389e-05,0.999953942984685,0.999953942984685,SP_0057,10,1,1
61758,b/b,5,5,1,1.3626335891905e-06,1.3626335891905e-06,0.999998637366411,0.999998637366411,SP_0057,10,1,1
61988,b/b,2278,2278,1,0.000620815863235192,0.000620815863235192,0.999379184136765,0.999379184136765,SP_0057,10,1,1
61989,-/-,1,1,1,2.725267178381e-07,2.725267178381e-07,0.999999727473282,0.999999727473282,SP_0057,10,1,1
62091,b/b,5,5,1,1.3626335891905e-06,1.3626335891905e-06,0.999998637366411,0.999998637366411,SP_0057,10,1,1
62106,-/-,1,1,1,2.725267178381e-07,2.725267178381e-07,0.999999727473282,0.999999727473282,SP_0057,10,1,1
62153,-/-,5,5,1,1.3626335891905e-06,1.3626335891905e-06,0.999998637366411,0.999998637366411,SP_0057,10,1,1
62685,+/+,4,4,1,1.0901068713524e-06,1.0901068713524e-06,0.999998909893129,0.999998909893129,SP_0057,10,1,1
62712,b/b,1537,1537,1,0.00041887356531716,0.00041887356531716,0.999581126434683,0.999581126434683,SP_0057,10,1,1
63010,b/b,1198,1198,1,0.000326487007970044,0.000326487007970044,0.99967351299203,0.99967351299203,SP_0057,10,1,1
63294,b/b,25,25,1,6.8131679459525e-06,6.8131679459525e-06,0.999993186832054,0.999993186832054,,10,1,1
63363,b/b,1693,1693,1,0.000461387733299903,0.000461387733299903,0.9995386122667,0.9995386122667,,10,1,1
63531,b/b,1174,1174,1,0.000319946366741929,0.000319946366741929,0.999680053633258,0.999680053633258,,10,1,1
63603,b/b,886,886,1,0.000241458672004557,0.000241458672004557,0.999758541327995,0.999758541327995,,10,1,1
63680,+/+,2,2,1,5.450534356762e-07,5.450534356762e-07,0.999999454946564,0.999999454946564,,10,1,1
63744,b/b,5,5,1,1.3626335891905e-06,1.3626335891905e-06,0.999998637366411,0.999998637366411,,10,1,1
63746,+/+,4,4,1,1.0901068713524e-06,1.0901068713524e-06,0.999998909893129,0.999998909893129,,10,1,1
63748,b/b,400,400,1,0.00010901068713524,0.00010901068713524,0.999890989312865,0.999890989312865,,10,1,1
63750,b/b,1049,1049,1,0.000285880527012167,0.000285880527012167,0.999714119472988,0.999714119472988,,10,1,1
63842,-/-,3,3,1,8.175801535143e-07,8.175801535143e-07,0.999999182419847,0.999999182419847,,10,1,1
64146,b/b,1706,1706,1,0.000464930580631799,0.000464930580631799,0.999535069419368,0.999535069419368,SP_0058,10,1,1
64148,b/b,1665,1665,1,0.000453756985200437,0.000453756985200437,0.9995462430148,0.9995462430148,SP_0058,10,1,1
64583,b/b,808,808,1,0.000220201588013185,0.000220201588013185,0.999779798411987,0.999779798411987,,10,1,1
64746,-/-,1,1,1,2.725267178381e-07,2.725267178381e-07,0.999999727473282,0.999999727473282,,10,1,1
64747,b/b,3992,3992,1,0.0010879266576097,0.0010879266576097,0.99891207334239,0.99891207334239,,10,1,1
64834,-/-,2,2,1,5.450534356762e-07,5.450534356762e-07,0.999999454946564,0.999999454946564,,10,1,1
64836,b/b,485,485,1,0.000132175458151479,0.000132175458151479,0.999867824541849,0.999867824541849,,10,1,1
64839,-/-,1,1,1,2.725267178381e-07,2.725267178381e-07,0.999999727473282,0.999999727473282,,10,1,1
64903,b/b,4036,4036,1,0.00109991783319457,0.00109991783319457,0.998900082166805,0.998900082166805,,10,1,1
65068,b/b,1399,1399,1,0.000381264878255502,0.000381264878255502,0.999618735121744,0.999618735121744,SP_0060,10,1,1
65107,b/b,1040,1040,1,0.000283427786551624,0.000283427786551624,0.999716572213448,0.999716572213448,SP_0060,10,1,1
65317,b/b,2991,2991,1,0.000815127413053757,0.000815127413053757,0.999184872586946,0.999184872586946,SP_0060,10,1,1
65341,b/b,549,549,1,0.000149617168093117,0.000149617168093117,0.999850382831907,0.999850382831907,SP_0060,10,1,1
65471,b/b,2485,2485,1,0.000677228893827679,0.000677228893827679,0.999322771106172,0.999322771106172,SP_0060,10,1,1
65472,+/+,1,1,1,2.725267178381e-07,2.725267178381e-07,0.999999727473282,0.999999727473282,SP_0060,10,1,1
65505,-/-,2,2,1,5.450534356762e-07,5.450534356762e-07,0.999999454946564,0.999999454946564,SP_0060,10,1,1
65599,b/b,3487,3487,1,0.000950300665101455,0.000950300665101455,0.999049699334899,0.999049699334899,SP_0060,10,1,1
65866,b/b,195,195,1,5.31427099784295e-05,5.31427099784295e-05,0.999946857290022,0.999946857290022,SP_0060,10,1,1
65997,b/b,7,7,1,1.9076870248667e-06,1.9076870248667e-06,0.999998092312975,0.999998092312975,SP_0060,10,1,1
66005,b/b,697,697,1,0.000189951122333156,0.000189951122333156,0.999810048877667,0.999810048877667,SP_0060,10,1,1
66039,b/b,1922,1922,1,0.000523796351684828,0.000523796351684828,0.999476203648315,0.999476203648315,SP_0060,10,1,1
66316,b/b,9266,9266,1,0.00252523256748784,0.00252523256748784,0.997474767432512,0.997474767432512,SP_0060,10,1,1
66348,b/b,22,22,1,5.9955877924382e-06,5.9955877924382e-06,0.999994004412208,0.999994004412208,SP_0060,10,1,1
66621,b/b,1918,1918,1,0.000522706244813476,0.000522706244813476,0.999477293755187,0.999477293755187,,10,1,1
66720,b/b,1465,1465,1,0.000399251641632817,0.000399251641632817,0.999600748358367,0.999600748358367,,10,1,1
66722,+/+,1,1,1,2.725267178381e-07,2.725267178381e-07,0.999999727473282,0.999999727473282,,10,1,1
66957,b/b,4412,4412,1,0.0012023878791017,0.0012023878791017,0.998797612120898,0.998797612120898,SP_0061,10,1,1
67082,b/b,7,7,1,1.9076870248667e-06,1.9076870248667e-06,0.999998092312975,0.999998092312975,SP_0061,10,1,1
67387,+/+,1,1,1,2.725267178381e-07,2.725267178381e-07,0.999999727473282,0.999999727473282,SP_0062,10,1,1
67738,b/b,453,453,1,0.000123454603180659,0.000123454603180659,0.999876545396819,0.999876545396819,SP_0062,10,1,1
67804,-/-,1,1,1,2.725267178381e-07,2.725267178381e-07,0.999999727473282,0.999999727473282,SP_0062,10,1,1
67805,b/b,312,312,1,8.50283359654872e-05,8.50283359654872e-05,0.999914971664035,0.999914971664035,SP_0062,10,1,1
67920,-/-,44,44,1,1.19911755848764e-05,1.19911755848764e-05,0.999988008824415,0.999988008824415,SP_0062,10,1,1
67924,+/+,5,5,1,1.3626335891905e-06,1.3626335891905e-06,0.999998637366411,0.999998637366411,SP_0062,10,1,1
67957,b/b,12,12,1,3.2703206140572e-06,3.2703206140572e-06,0.999996729679386,0.999996729679386,SP_0062,10,1,1
68281,b/b,1482,1482,1,0.000403884595836064,0.000403884595836064,0.999596115404164,0.999596115404164,SP_0063,10,1,1
68405,b/b,2361,2361,1,0.000643435580815754,0.000643435580815754,0.999356564419184,0.999356564419184,SP_0063,10,1,1
68472,b/b,26,26,1,7.0856946637906e-06,7.0856946637906e-06,0.999992914305336,0.999992914305336,SP_0063,10,1,1
68523,b/b,928,928,1,0.000252904794153757,0.000252904794153757,0.999747095205846,0.999747095205846,SP_0063,10,1,1
68581,b/b,2170,2170,1,0.000591382977708677,0.000591382977708677,0.999408617022291,0.999408617022291,SP_0063,10,1,1
68717,b/b,97,97,1,2.64350916302957e-05,2.64350916302957e-05,0.99997356490837,0.99997356490837,SP_0063,10,1,1
68730,b/b,1310,1310,1,0.000357010000367911,0.000357010000367911,0.999642989999632,0.999642989999632,SP_0063,10,1,1
68829,b/b,524,524,1,0.000142804000147164,0.000142804000147164,0.999857195999853,0.999857195999853,SP_0063,10,1,1
69168,b/b,3383,3383,1,0.000921957886446293,0.000921957886446293,0.999078042113554,0.999078042113554,SP_0064,10,1,1
69358,+/+,1,1,1,2.725267178381e-07,2.725267178381e-07,0.999999727473282,0.999999727473282,,10,1,1
69601,-/-,6,6,1,1.6351603070286e-06,1.6351603070286e-06,0.999998364839693,0.999998364839693,,10,1,1
69603,b/b,1085,1085,1,0.000295691488854339,0.000295691488854339,0.999704308511146,0.999704308511146,,10,1,1
69634,+/+,1,1,1,2.725267178381e-07,2.725267178381e-07,0.999999727473282,0.999999727473282,,10,1,1
69668,b/b,879,879,1,0.00023955098497969,0.00023955098497969,0.99976044901502,0.99976044901502,SP_0065,10,1,1
69879,b/b,8,8,1,2.1802137427048e-06,2.1802137427048e-06,0.999997819786257,0.999997819786257,SP_0065,10,1,1
70282,b/b,592,592,1,0.000161335816960155,0.000161335816960155,0.99983866418304,0.99983866418304,SP_0065,10,1,1
70358,b/b,1633,1633,1,0.000445036130229617,0.000445036130229617,0.99955496386977,0.99955496386977,SP_0065,10,1,1
70486,b/b,10,10,1,2.725267178381e-06,2.725267178381e-06,0.999997274732822,0.999997274732822,SP_0065,10,1,1
70544,b/b,31,31,1,8.4483282529811e-06,8.4483282529811e-06,0.999991551671747,0.999991551671747,SP_0065,10,1,1
70788,b/b,2028,2028,1,0.000552684183775667,0.000552684183775667,0.999447315816224,0.999447315816224,,10,1,1
70791,b/b,3342,3342,1,0.00091078429101493,0.00091078429101493,0.999089215708985,0.999089215708985,,10,1,1
71043,b/b,43,43,1,1.17186488670383e-05,1.17186488670383e-05,0.999988281351133,0.999988281351133,SP_0066,10,1,1
71126,b/b,20,20,1,5.450534356762e-06,5.450534356762e-06,0.999994549465643,0.999994549465643,SP_0066,10,1,1
71130,b/b,1661,1661,1,0.000452666878329084,0.000452666878329084,0.999547333121671,0.999547333121671,SP_0066,10,1,1
71134,b/b,22,22,1,5.9955877924382e-06,5.9955877924382e-06,0.999994004412208,0.999994004412208,SP_0066,10,1,1
71183,b/b,21,21,1,5.7230610746001e-06,5.7230610746001e-06,0.999994276938925,0.999994276938925,SP_0066,10,1,1
71328,-/-,2,2,1,5.450534356762e-07,5.450534356762e-07,0.999999454946564,0.999999454946564,SP_0066,10,1,1
71793,b/b,1232,1232,1,0.000335752916376539,0.000335752916376539,0.999664247083623,0.999664247083623,SP_0066,10,1,1
72042,b/b,39,39,1,1.06285419956859e-05,1.06285419956859e-05,0.999989371458004,0.999989371458004,,10,1,1
72074,b/b,469,469,1,0.000127815030666069,0.000127815030666069,0.999872184969334,0.999872184969334,,10,1,1
72075,-/-,1,1,1,2.725267178381e-07,2.725267178381e-07,0.999999727473282,0.999999727473282,,10,1,1
72077,-/-,1,1,1,2.725267178381e-07,2.725267178381e-07,0.999999727473282,0.999999727473282,,10,1,1
72079,b/b,450,450,1,0.000122637023027145,0.000122637023027145,0.999877362976973,0.999877362976973,,10,1,1
72214,b/b,500,500,1,0.00013626335891905,0.00013626335891905,0.999863736641081,0.999863736641081,SP_0067,10,1,1
72237,b/b,35,35,1,9.5384351243335e-06,9.5384351243335e-06,0.999990461564876,0.999990461564876,SP_0067,10,1,1
72508,+/+,1,1,1,2.725267178381e-07,2.725267178381e-07,0.999999727473282,0.999999727473282,SP_0068,10,1,1
73089,b/b,1117,1117,1,0.000304412343825158,0.000304412343825158,0.999695587656175,0.999695587656175,SP_0069,10,1,1
73506,b/b,1429,1429,1,0.000389440679790645,0.000389440679790645,0.999610559320209,0.999610559320209,,10,1,1
73507,+/+,1,1,1,2.725267178381e-07,2.725267178381e-07,0.999999727473282,0.999999727473282,,10,1,1
73556,b/b,714,714,1,0.000194584076536403,0.000194584076536403,0.999805415923464,0.999805415923464,,10,1,1
73581,b/b,781,781,1,0.000212843366631556,0.000212843366631556,0.999787156633368,0.999787156633368,,10,1,1
73605,b/b,165,165,1,4.49669084432865e-05,4.49669084432865e-05,0.999955033091557,0.999955033091557,,10,1,1
73638,b/b,1029,1029,1,0.000280429992655405,0.000280429992655405,0.999719570007345,0.999719570007345,,10,1,1
73650,b/b,18,18,1,4.9054809210858e-06,4.9054809210858e-06,0.999995094519079,0.999995094519079,,10,1,1
73663,+/+,1,1,1,2.725267178381e-07,2.725267178381e-07,0.999999727473282,0.999999727473282,,10,1,1
73680,b/b,1301,1301,1,0.000354557259907368,0.000354557259907368,0.999645442740093,0.999645442740093,,10,1,1
73688,b/b,766,766,1,0.000208755465863985,0.000208755465863985,0.999791244534136,0.999791244534136,,10,1,1
73715,b/b,467,467,1,0.000127269977230393,0.000127269977230393,0.99987273002277,0.99987273002277,,10,1,1
73730,b/b,2771,2771,1,0.000755171535129375,0.000755171535129375,0.999244828464871,0.999244828464871,,10,1,1
73839,b/b,243,243,1,6.62239924346583e-05,6.62239924346583e-05,0.999933776007565,0.999933776007565,SP_0071,10,1,1
73843,+/+,3,3,1,8.175801535143e-07,8.175801535143e-07,0.999999182419847,0.999999182419847,SP_0071,10,1,1
73916,b/b,351,351,1,9.56568779611731e-05,9.56568779611731e-05,0.999904343122039,0.999904343122039,SP_0071,10,1,1
74225,b/b,20,20,1,5.450534356762e-06,5.450534356762e-06,0.999994549465643,0.999994549465643,SP_0071,10,1,1
74296,b/b,1025,1025,1,0.000279339885784053,0.000279339885784053,0.999720660114216,0.999720660114216,SP_0071,10,1,1
74326,b/b,438,438,1,0.000119366702413088,0.000119366702413088,0.999880633297587,0.999880633297587,SP_0071,10,1,1
74523,b/b,1280,1280,1,0.000348834198832768,0.000348834198832768,0.999651165801167,0.999651165801167,SP_0071,10,1,1
75103,b/b,565,565,1,0.000153977595578527,0.000153977595578527,0.999846022404421,0.999846022404421,SP_0071,10,1,1
75169,b/b,93,93,1,2.53449847589433e-05,2.53449847589433e-05,0.999974655015241,0.999974655015241,SP_0071,10,1,1
75234,-/-,2,2,1,5.450534356762e-07,5.450534356762e-07,0.999999454946564,0.999999454946564,SP_0071,10,1,1
75384,b/b,964,964,1,0.000262715755995928,0.000262715755995928,0.999737284244004,0.999737284244004,SP_0071,10,1,1
75446,b/b,905,905,1,0.000246636679643481,0.000246636679643481,0.999753363320356,0.999753363320356,SP_0071,10,1,1
75481,b/b,479,479,1,0.00013054029784445,0.00013054029784445,0.999869459702156,0.999869459702156,SP_0071,10,1,1
75660,b/b,5,5,1,1.3626335891905e-06,1.3626335891905e-06,0.999998637366411,0.999998637366411,SP_0071,10,1,1
75898,b/b,3,3,1,8.175801535143e-07,8.175801535143e-07,0.999999182419847,0.999999182419847,SP_0071,10,1,1
