position,strand,count_1,count_2,ratio,mt_freq_t1,mt_freq_t2,pop_freq_t1,pop_freq_t2,gene,D,W,nW
60924,b/b,969,969,1,0.000213124510902341,0.000213124510902341,0.999786875489098,0.999786875489098,SP_0057,10,1,1
60926,+/+,16,16,1,3.51908377134929e-06,3.51908377134929e-06,0.999996480916229,0.999996480916229,SP_0057,10,1,1
60941,+/+,1,1,1,2.19942735709331e-07,2.19942735709331e-07,0.999999780057264,0.999999780057264,SP_0057,10,1,1
60942,b/b,5808,5808,1,0.00127742740899979,0.00127742740899979,0.998722572591,0.998722572591,SP_0057,10,1,1
61199,b/b,7725,7725,1,0.00169905763335458,0.00169905763335458,0.998300942366645,0.998300942366645,SP_0057,10,1,1
61326,b/b,1891,1891,1,0.000415911713226344,0.000415911713226344,0.999584088286774,0.999584088286774,SP_0057,10,1,1
61758,b/b,867,867,1,0.00019069035185999,0.00019069035185999,0.99980930964814,0.99980930964814,SP_0057,10,1,1
61988,b/b,117,117,1,2.57333000779917e-05,2.57333000779917e-05,0.999974266699922,0.999974266699922,SP_0057,10,1,1
62153,b/b,875,875,1,0.000192449893745664,0.000192449893745664,0.999807550106254,0.999807550106254,SP_0057,10,1,1
62685,+/+,27,27,1,5.93845386415193e-06,5.93845386415193e-06,0.999994061546136,0.999994061546136,SP_0057,10,1,1
62712,b/b,958,958,1,0.000210705140809539,0.000210705140809539,0.99978929485919,0.99978929485919,SP_0057,10,1,1
63010,-/-,29,29,1,6.37833933557059e-06,6.37833933557059e-06,0.999993621660664,0.999993621660664,SP_0057,10,1,1
63363,b/b,240,240,1,5.27862565702394e-05,5.27862565702394e-05,0.99994721374343,0.99994721374343,,10,1,1
63680,b/b,356,356,1,7.82996139125217e-05,7.82996139125217e-05,0.999921700386088,0.999921700386088,,10,1,1
63744,b/b,461,461,1,0.000101393601162001,0.000101393601162001,0.999898606398838,0.999898606398838,,10,1,1
63748,b/b,107,107,1,2.35338727208984e-05,2.35338727208984e-05,0.999976466127279,0.999976466127279,,10,1,1
63750,-/-,13,13,1,2.8592555642213e-06,2.8592555642213e-06,0.999997140744436,0.999997140744436,,10,1,1
63853,b/b,184,184,1,4.04694633705169e-05,4.04694633705169e-05,0.999959530536629,0.999959530536629,,10,1,1
64146,b/b,1650,1650,1,0.000362905513920396,0.000362905513920396,0.99963709448608,0.99963709448608,SP_0058,10,1,1
64148,b/b,1205,1205,1,0.000265030996529744,0.000265030996529744,0.99973496900347,0.99973496900347,SP_0058,10,1,1
64181,-/-,8,8,1,1.75954188567465e-06,1.75954188567465e-06,0.999998240458114,0.999998240458114,SP_0058,10,1,1
64583,b/b,16,16,1,3.51908377134929e-06,3.51908377134929e-06,0.999996480916229,0.999996480916229,,10,1,1
64747,b/b,863,863,1,0.000189810580917152,0.000189810580917152,0.999810189419083,0.999810189419083,,10,1,1
64836,b/b,394,394,1,8.66574378694763e-05,8.66574378694763e-05,0.99991334256213,0.99991334256213,,10,1,1
64839,b/b,589,589,1,0.000129546271332796,0.000129546271332796,0.999870453728667,0.999870453728667,,10,1,1
64903,b/b,820,820,1,0.000180353043281651,0.000180353043281651,0.999819646956718,0.999819646956718,,10,1,1
65068,b/b,5608,5608,1,0.00123343886185793,0.00123343886185793,0.998766561138142,0.998766561138142,SP_0060,10,1,1
65107,-/-,6,6,1,1.31965641425598e-06,1.31965641425598e-06,0.999998680343586,0.999998680343586,SP_0060,10,1,1
65317,b/b,3939,3939,1,0.000866354435959054,0.000866354435959054,0.999133645564041,0.999133645564041,SP_0060,10,1,1
65341,-/-,1,1,1,2.19942735709331e-07,2.19942735709331e-07,0.999999780057264,0.999999780057264,SP_0060,10,1,1
65470,-/-,1,1,1,2.19942735709331e-07,2.19942735709331e-07,0.999999780057264,0.999999780057264,SP_0060,10,1,1
65471,b/b,4895,4895,1,0.00107661969129717,0.00107661969129717,0.998923380308703,0.998923380308703,SP_0060,10,1,1
65599,b/b,2998,2998,1,0.000659388321656573,0.000659388321656573,0.999340611678343,0.999340611678343,SP_0060,10,1,1
65866,b/b,2501,2501,1,0.000550076782009036,0.000550076782009036,0.999449923217991,0.999449923217991,SP_0060,10,1,1
65997,b/b,935,935,1,0.000205646457888224,0.000205646457888224,0.999794353542112,0.999794353542112,SP_0060,10,1,1
66005,b/b,889,889,1,0.000195529092045595,0.000195529092045595,0.999804470907954,0.999804470907954,SP_0060,10,1,1
66039,b/b,4022,4022,1,0.000884609683022928,0.000884609683022928,0.999115390316977,0.999115390316977,SP_0060,10,1,1
66316,b/b,7643,7643,1,0.00168102232902641,0.00168102232902641,0.998318977670974,0.998318977670974,SP_0060,10,1,1
66348,+/+,8,8,1,1.75954188567465e-06,1.75954188567465e-06,0.999998240458114,0.999998240458114,SP_0060,10,1,1
66621,b/b,2885,2885,1,0.000634534792521419,0.000634534792521419,0.999365465207479,0.999365465207479,,10,1,1
66654,b/b,338,338,1,7.43406446697538e-05,7.43406446697538e-05,0.99992565935533,0.99992565935533,,10,1,1
66673,-/-,1,1,1,2.19942735709331e-07,2.19942735709331e-07,0.999999780057264,0.999999780057264,,10,1,1
66720,b/b,2169,2169,1,0.000477055793753538,0.000477055793753538,0.999522944206246,0.999522944206246,,10,1,1
66722,b/b,441,441,1,9.69947464478148e-05,9.69947464478148e-05,0.999903005253552,0.999903005253552,,10,1,1
66957,b/b,2161,2161,1,0.000475296251867864,0.000475296251867864,0.999524703748132,0.999524703748132,SP_0061,10,1,1
67082,b/b,900,900,1,0.000197948462138398,0.000197948462138398,0.999802051537862,0.999802051537862,SP_0061,10,1,1
67102,b/b,755,755,1,0.000166056765460545,0.000166056765460545,0.999833943234539,0.999833943234539,SP_0061,10,1,1
67387,b/b,310,310,1,6.81822480698925e-05,6.81822480698925e-05,0.99993181775193,0.99993181775193,SP_0062,10,1,1
67738,b/b,753,753,1,0.000165616879989126,0.000165616879989126,0.999834383120011,0.999834383120011,SP_0062,10,1,1
67805,b/b,1892,1892,1,0.000416131655962054,0.000416131655962054,0.999583868344038,0.999583868344038,SP_0062,10,1,1
67920,b/b,75,75,1,1.64957051781998e-05,1.64957051781998e-05,0.999983504294822,0.999983504294822,SP_0062,10,1,1
67956,-/-,1,1,1,2.19942735709331e-07,2.19942735709331e-07,0.999999780057264,0.999999780057264,SP_0062,10,1,1
67957,b/b,2892,2892,1,0.000636074391671384,0.000636074391671384,0.999363925608329,0.999363925608329,SP_0062,10,1,1
68281,b/b,1221,1221,1,0.000268550080301093,0.000268550080301093,0.999731449919699,0.999731449919699,SP_0063,10,1,1
68405,b/b,1906,1906,1,0.000419210854261984,0.000419210854261984,0.999580789145738,0.999580789145738,SP_0063,10,1,1
68472,b/b,69,69,1,1.51760487639438e-05,1.51760487639438e-05,0.999984823951236,0.999984823951236,SP_0063,10,1,1
68523,b/b,2012,2012,1,0.000442524784247173,0.000442524784247173,0.999557475215753,0.999557475215753,SP_0063,10,1,1
68581,b/b,1101,1101,1,0.000242156952015973,0.000242156952015973,0.999757843047984,0.999757843047984,SP_0063,10,1,1
68687,b/b,130,130,1,2.8592555642213e-05,2.8592555642213e-05,0.999971407444358,0.999971407444358,SP_0063,10,1,1
68717,b/b,96,96,1,2.11145026280957e-05,2.11145026280957e-05,0.999978885497372,0.999978885497372,SP_0063,10,1,1
68730,b/b,1614,1614,1,0.00035498757543486,0.00035498757543486,0.999645012424565,0.999645012424565,SP_0063,10,1,1
68883,+/+,6,6,1,1.31965641425598e-06,1.31965641425598e-06,0.999998680343586,0.999998680343586,,10,1,1
69168,b/b,4804,4804,1,0.00105660490234762,0.00105660490234762,0.998943395097652,0.998943395097652,SP_0064,10,1,1
69283,-/-,9,9,1,1.97948462138398e-06,1.97948462138398e-06,0.999998020515379,0.999998020515379,SP_0064,10,1,1
69601,b/b,356,356,1,7.82996139125217e-05,7.82996139125217e-05,0.999921700386088,0.999921700386088,,10,1,1
69603,-/-,1,1,1,2.19942735709331e-07,2.19942735709331e-07,0.999999780057264,0.999999780057264,,10,1,1
69634,+/+,2,2,1,4.39885471418661e-07,4.39885471418661e-07,0.999999560114529,0.999999560114529,,10,1,1
69668,b/b,1108,1108,1,0.000243696551165938,0.000243696551165938,0.999756303448834,0.999756303448834,SP_0065,10,1,1
70357,-/-,1,1,1,2.19942735709331e-07,2.19942735709331e-07,0.999999780057264,0.999999780057264,SP_0065,10,1,1
70358,b/b,6195,6195,1,0.0013625452477193,0.0013625452477193,0.998637454752281,0.998637454752281,SP_0065,10,1,1
70486,+/+,1,1,1,2.19942735709331e-07,2.19942735709331e-07,0.999999780057264,0.999999780057264,SP_0065,10,1,1
70544,b/b,4862,4862,1,0.00106936158101877,0.00106936158101877,0.998930638418981,0.998930638418981,SP_0065,10,1,1
70788,b/b,33,33,1,7.25811027840791e-06,7.25811027840791e-06,0.999992741889722,0.999992741889722,,10,1,1
70791,b/b,1193,1193,1,0.000262391683701232,0.000262391683701232,0.999737608316299,0.999737608316299,,10,1,1
71130,+/+,1,1,1,2.19942735709331e-07,2.19942735709331e-07,0.999999780057264,0.999999780057264,SP_0066,10,1,1
71134,b/b,2639,2639,1,0.000580428879536924,0.000580428879536924,0.999419571120463,0.999419571120463,SP_0066,10,1,1
71183,b/b,26,26,1,5.7185111284426e-06,5.7185111284426e-06,0.999994281488872,0.999994281488872,SP_0066,10,1,1
71328,b/b,2919,2919,1,0.000642012845535536,0.000642012845535536,0.999357987154464,0.999357987154464,SP_0066,10,1,1
71793,b/b,2012,2012,1,0.000442524784247173,0.000442524784247173,0.999557475215753,0.999557475215753,SP_0066,10,1,1
72042,b/b,1542,1542,1,0.000339151698463788,0.000339151698463788,0.999660848301536,0.999660848301536,,10,1,1
72074,b/b,819,819,1,0.000180133100545942,0.000180133100545942,0.999819866899454,0.999819866899454,,10,1,1
72077,b/b,631,631,1,0.000138783866232588,0.000138783866232588,0.999861216133767,0.999861216133767,,10,1,1
72079,b/b,528,528,1,0.000116129764454527,0.000116129764454527,0.999883870235545,0.999883870235545,,10,1,1
72214,b/b,72,72,1,1.58358769710718e-05,1.58358769710718e-05,0.999984164123029,0.999984164123029,SP_0067,10,1,1
72508,b/b,447,447,1,9.83144028620708e-05,9.83144028620708e-05,0.999901685597138,0.999901685597138,SP_0068,10,1,1
72879,b/b,436,436,1,9.58950327692682e-05,9.58950327692682e-05,0.999904104967231,0.999904104967231,SP_0069,10,1,1
73089,+/+,15,15,1,3.29914103563996e-06,3.29914103563996e-06,0.999996700858964,0.999996700858964,SP_0069,10,1,1
73506,b/b,2288,2288,1,0.000503228979302949,0.000503228979302949,0.999496771020697,0.999496771020697,,10,1,1
73556,+/+,1,1,1,2.19942735709331e-07,2.19942735709331e-07,0.999999780057264,0.999999780057264,,10,1,1
73581,b/b,2284,2284,1,0.000502349208360111,0.000502349208360111,0.99949765079164,0.99949765079164,,10,1,1
73582,-/-,1,1,1,2.19942735709331e-07,2.19942735709331e-07,0.999999780057264,0.999999780057264,,10,1,1
73605,-/-,184,184,1,4.04694633705169e-05,4.04694633705169e-05,0.999959530536629,0.999959530536629,,10,1,1
73625,+/+,1,1,1,2.19942735709331e-07,2.19942735709331e-07,0.999999780057264,0.999999780057264,,10,1,1
73638,b/b,3369,3369,1,0.000740987076604735,0.000740987076604735,0.999259012923395,0.999259012923395,,10,1,1
73680,+/+,119,119,1,2.61731855494104e-05,2.61731855494104e-05,0.999973826814451,0.999973826814451,,10,1,1
73688,b/b,1046,1046,1,0.00023006010155196,0.00023006010155196,0.999769939898448,0.999769939898448,,10,1,1
73715,b/b,272,272,1,5.9824424112938e-05,5.9824424112938e-05,0.999940175575887,0.999940175575887,,10,1,1
73730,b/b,4120,4120,1,0.000906164071122443,0.000906164071122443,0.999093835928878,0.999093835928878,,10,1,1
73839,+/+,1,1,1,2.19942735709331e-07,2.19942735709331e-07,0.999999780057264,0.999999780057264,SP_0071,10,1,1
73843,+/+,11,11,1,2.41937009280264e-06,2.41937009280264e-06,0.999997580629907,0.999997580629907,SP_0071,10,1,1
73916,b/b,477,477,1,0.000104912684933351,0.000104912684933351,0.999895087315067,0.999895087315067,SP_0071,10,1,1
74225,b/b,135,135,1,2.96922693207596e-05,2.96922693207596e-05,0.999970307730679,0.999970307730679,SP_0071,10,1,1
74296,b/b,1149,1149,1,0.000252714203330021,0.000252714203330021,0.99974728579667,0.99974728579667,SP_0071,10,1,1
74299,+/+,4,4,1,8.79770942837323e-07,8.79770942837323e-07,0.999999120229057,0.999999120229057,SP_0071,10,1,1
74326,b/b,39,39,1,8.5777666926639e-06,8.5777666926639e-06,0.999991422233307,0.999991422233307,SP_0071,10,1,1
74523,+/+,1,1,1,2.19942735709331e-07,2.19942735709331e-07,0.999999780057264,0.999999780057264,SP_0071,10,1,1
74586,-/-,3,3,1,6.59828207127992e-07,6.59828207127992e-07,0.999999340171793,0.999999340171793,SP_0071,10,1,1
75103,b/b,551,551,1,0.000121188447375841,0.000121188447375841,0.999878811552624,0.999878811552624,SP_0071,10,1,1
75169,b/b,1540,1540,1,0.000338711812992369,0.000338711812992369,0.999661288187008,0.999661288187008,SP_0071,10,1,1
75234,b/b,18,18,1,3.95896924276795e-06,3.95896924276795e-06,0.999996041030757,0.999996041030757,SP_0071,10,1,1
75384,b/b,108,108,1,2.37538154566077e-05,2.37538154566077e-05,0.999976246184543,0.999976246184543,SP_0071,10,1,1
75481,b/b,651,651,1,0.000143182720946774,0.000143182720946774,0.999856817279053,0.999856817279053,SP_0071,10,1,1
75482,-/-,1,1,1,2.19942735709331e-07,2.19942735709331e-07,0.999999780057264,0.999999780057264,SP_0071,10,1,1
75898,b/b,3,3,1,6.59828207127992e-07,6.59828207127992e-07,0.999999340171793,0.999999340171793,SP_0071,10,1,1
76018,-/-,1,1,1,2.19942735709331e-07,2.19942735709331e-07,0.999999780057264,0.999999780057264,SP_0071,10,1,1
76019,b/b,1140,1140,1,0.000250734718708637,0.000250734718708637,0.999749265281291,0.999749265281291,SP_0071,10,1,1
76066,+/+,1,1,1,2.19942735709331e-07,2.19942735709331e-07,0.999999780057264,0.999999780057264,SP_0071,10,1,1
76324,+/+,1,1,1,2.19942735709331e-07,2.19942735709331e-07,0.999999780057264,0.999999780057264,SP_0071,10,1,1
76411,b/b,618,618,1,0.000135924610668366,0.000135924610668366,0.999864075389332,0.999864075389332,SP_0071,10,1,1
76760,b/b,502,502,1,0.000110411253326084,0.000110411253326084,0.999889588746674,0.999889588746674,SP_0071,10,1,1
76802,b/b,778,778,1,0.000171115448381859,0.000171115448381859,0.999828884551618,0.999828884551618,SP_0071,10,1,1
76837,b/b,905,905,1,0.000199048175816944,0.000199048175816944,0.999800951824183,0.999800951824183,SP_0071,10,1,1
76935,b/b,415,415,1,9.12762353193722e-05,9.12762353193722e-05,0.999908723764681,0.999908723764681,SP_0071,10,1,1
76983,b/b,1817,1817,1,0.000399635950783854,0.000399635950783854,0.999600364049216,0.999600364049216,SP_0071,10,1,1
76999,b/b,138,138,1,3.03520975278876e-05,3.03520975278876e-05,0.999969647902472,0.999969647902472,SP_0071,10,1,1
77004,b/b,356,356,1,7.82996139125217e-05,7.82996139125217e-05,0.999921700386088,0.999921700386088,SP_0071,10,1,1
77082,-/-,1,1,1,2.19942735709331e-07,2.19942735709331e-07,0.999999780057264,0.999999780057264,SP_0071,10,1,1
77083,b/b,3300,3300,1,0.000725811027840791,0.000725811027840791,0.999274188972159,0.999274188972159,SP_0071,10,1,1
77084,+/+,1,1,1,2.19942735709331e-07,2.19942735709331e-07,0.999999780057264,0.999999780057264,SP_0071,10,1,1
77085,-/-,6,6,1,1.31965641425598e-06,1.31965641425598e-06,0.999998680343586,0.999998680343586,SP_0071,10,1,1
77114,+/+,1,1,1,2.19942735709331e-07,2.19942735709331e-07,0.999999780057264,0.999999780057264,SP_0071,10,1,1
77157,b/b,2078,2078,1,0.000457041004803989,0.000457041004803989,0.999542958995196,0.999542958995196,SP_0071,10,1,1
77223,b/b,1798,1798,1,0.000395457038805377,0.000395457038805377,0.999604542961195,0.999604542961195,SP_0071,10,1,1
